link_id,major_type_en,subtype_id,resource_id,weight,required,notes
srl_elemental_015_elemental_ice_core,Elemental,elemental_015,elemental_ice_core,50,false,Elemental 대분류 기본 자원
srl_elemental_016_elemental_core,Elemental,elemental_016,elemental_core,65,true,Elemental 대분류 기본 자원
srl_elemental_016_elemental_residue,Elemental,elemental_016,elemental_residue,60,false,Elemental 대분류 기본 자원
srl_elemental_016_elemental_ember,Elemental,elemental_016,elemental_ember,55,false,Elemental 대분류 기본 자원
srl_elemental_016_elemental_ice_core,Elemental,elemental_016,elemental_ice_core,50,false,Elemental 대분류 기본 자원
srl_elemental_016_blackened_hide_piece,Elemental,elemental_016,blackened_hide_piece,76,false,화염 분류
srl_elemental_016_chimeric_organ,Elemental,elemental_016,chimeric_organ,90,true,혼합/키메라 분류
srl_elemental_016_monster_plate,Elemental,elemental_016,monster_plate,83,false,혼합/키메라 분류
srl_elemental_016_mutated_organ_piece,Elemental,elemental_016,mutated_organ_piece,76,false,혼합/키메라 분류
srl_elemental_017_elemental_core,Elemental,elemental_017,elemental_core,65,true,Elemental 대분류 기본 자원
srl_elemental_017_elemental_residue,Elemental,elemental_017,elemental_residue,60,false,Elemental 대분류 기본 자원
srl_elemental_017_elemental_ember,Elemental,elemental_017,elemental_ember,55,false,Elemental 대분류 기본 자원
srl_elemental_017_elemental_ice_core,Elemental,elemental_017,elemental_ice_core,50,false,Elemental 대분류 기본 자원
srl_elemental_018_elemental_core,Elemental,elemental_018,elemental_core,65,true,Elemental 대분류 기본 자원
srl_elemental_018_elemental_residue,Elemental,elemental_018,elemental_residue,60,false,Elemental 대분류 기본 자원
srl_elemental_018_elemental_ember,Elemental,elemental_018,elemental_ember,55,false,Elemental 대분류 기본 자원
srl_elemental_018_elemental_ice_core,Elemental,elemental_018,elemental_ice_core,50,false,Elemental 대분류 기본 자원
srl_elemental_018_crystal_organ_piece,Elemental,elemental_018,crystal_organ_piece,76,false,번개/폭풍 분류
srl_elemental_019_elemental_core,Elemental,elemental_019,elemental_core,65,true,Elemental 대분류 기본 자원
srl_elemental_019_elemental_residue,Elemental,elemental_019,elemental_residue,60,false,Elemental 대분류 기본 자원
srl_elemental_019_elemental_ember,Elemental,elemental_019,elemental_ember,55,false,Elemental 대분류 기본 자원
srl_elemental_019_elemental_ice_core,Elemental,elemental_019,elemental_ice_core,50,false,Elemental 대분류 기본 자원
srl_elemental_019_slime_sample,Elemental,elemental_019,slime_sample,90,true,기생/공생 분류
srl_elemental_019_brain,Elemental,elemental_019,brain,76,false,기생/공생 분류
srl_elemental_019_ichor_sample,Elemental,elemental_019,ichor_sample,69,false,기생/공생 분류
srl_elemental_019_scale,Elemental,elemental_019,scale,83,false,수중 분류
srl_elemental_020_elemental_core,Elemental,elemental_020,elemental_core,65,true,Elemental 대분류 기본 자원
srl_elemental_020_elemental_residue,Elemental,elemental_020,elemental_residue,60,false,Elemental 대분류 기본 자원
srl_elemental_020_elemental_ember,Elemental,elemental_020,elemental_ember,55,false,Elemental 대분류 기본 자원
srl_elemental_020_elemental_ice_core,Elemental,elemental_020,elemental_ice_core,50,false,Elemental 대분류 기본 자원
srl_fey_001_fey_dust,Fey,fey_001,fey_dust,65,true,Fey 대분류 기본 자원
srl_fey_001_fey_charm_fragment,Fey,fey_001,fey_charm_fragment,60,false,Fey 대분류 기본 자원
srl_fey_001_dream_pollen,Fey,fey_001,dream_pollen,55,false,Fey 대분류 기본 자원
srl_fey_001_blood_sample,Fey,fey_001,blood_sample,20,false,범용 보정 후보
srl_fey_001_hide,Fey,fey_001,hide,20,false,범용 보정 후보
srl_fey_001_claw,Fey,fey_001,claw,20,false,범용 보정 후보
srl_fey_002_fey_dust,Fey,fey_002,fey_dust,65,true,Fey 대분류 기본 자원
srl_fey_002_fey_charm_fragment,Fey,fey_002,fey_charm_fragment,60,false,Fey 대분류 기본 자원
srl_fey_002_dream_pollen,Fey,fey_002,dream_pollen,55,false,Fey 대분류 기본 자원
srl_fey_002_blood_sample,Fey,fey_002,blood_sample,20,false,범용 보정 후보
srl_fey_002_hide,Fey,fey_002,hide,20,false,범용 보정 후보
srl_fey_002_claw,Fey,fey_002,claw,20,false,범용 보정 후보
srl_fey_003_fey_dust,Fey,fey_003,fey_dust,65,true,Fey 대분류 기본 자원
srl_fey_003_fey_charm_fragment,Fey,fey_003,fey_charm_fragment,60,false,Fey 대분류 기본 자원
srl_fey_003_dream_pollen,Fey,fey_003,dream_pollen,55,false,Fey 대분류 기본 자원
srl_fey_003_blood_sample,Fey,fey_003,blood_sample,20,false,범용 보정 후보
srl_fey_003_hide,Fey,fey_003,hide,20,false,범용 보정 후보
srl_fey_003_claw,Fey,fey_003,claw,20,false,범용 보정 후보
srl_fey_004_fey_dust,Fey,fey_004,fey_dust,65,true,Fey 대분류 기본 자원
srl_fey_004_fey_charm_fragment,Fey,fey_004,fey_charm_fragment,60,false,Fey 대분류 기본 자원
srl_fey_004_dream_pollen,Fey,fey_004,dream_pollen,55,false,Fey 대분류 기본 자원
srl_fey_004_blood_sample,Fey,fey_004,blood_sample,20,false,범용 보정 후보
srl_fey_004_hide,Fey,fey_004,hide,20,false,범용 보정 후보
srl_fey_004_claw,Fey,fey_004,claw,20,false,범용 보정 후보
srl_fey_005_fey_dust,Fey,fey_005,fey_dust,65,true,Fey 대분류 기본 자원
srl_fey_005_fey_charm_fragment,Fey,fey_005,fey_charm_fragment,60,false,Fey 대분류 기본 자원
srl_fey_005_dream_pollen,Fey,fey_005,dream_pollen,55,false,Fey 대분류 기본 자원
srl_fey_005_elemental_ember,Fey,fey_005,elemental_ember,90,true,화염 분류
srl_fey_005_elemental_core,Fey,fey_005,elemental_core,83,false,화염 분류
srl_fey_005_blackened_hide_piece,Fey,fey_005,blackened_hide_piece,76,false,화염 분류
srl_fey_005_blood_sample,Fey,fey_005,blood_sample,20,false,범용 보정 후보
srl_fey_005_hide,Fey,fey_005,hide,20,false,범용 보정 후보
srl_fey_005_claw,Fey,fey_005,claw,20,false,범용 보정 후보
srl_fey_006_fey_dust,Fey,fey_006,fey_dust,65,true,Fey 대분류 기본 자원
srl_fey_006_fey_charm_fragment,Fey,fey_006,fey_charm_fragment,60,false,Fey 대분류 기본 자원
srl_fey_006_dream_pollen,Fey,fey_006,dream_pollen,55,false,Fey 대분류 기본 자원
srl_fey_006_psychic_tissue,Fey,fey_006,psychic_tissue,90,true,정신/환각 분류
srl_fey_006_brain,Fey,fey_006,brain,83,false,정신/환각 분류
srl_fey_006_blood_sample,Fey,fey_006,blood_sample,20,false,범용 보정 후보
srl_fey_006_hide,Fey,fey_006,hide,20,false,범용 보정 후보
srl_fey_006_claw,Fey,fey_006,claw,20,false,범용 보정 후보
srl_fey_007_fey_dust,Fey,fey_007,fey_dust,65,true,Fey 대분류 기본 자원
srl_fey_007_fey_charm_fragment,Fey,fey_007,fey_charm_fragment,60,false,Fey 대분류 기본 자원
srl_fey_007_dream_pollen,Fey,fey_007,dream_pollen,55,false,Fey 대분류 기본 자원
srl_fey_007_blood_sample,Fey,fey_007,blood_sample,20,false,범용 보정 후보
srl_fey_007_hide,Fey,fey_007,hide,20,false,범용 보정 후보
srl_fey_007_claw,Fey,fey_007,claw,20,false,범용 보정 후보
srl_fey_008_fey_dust,Fey,fey_008,fey_dust,65,true,Fey 대분류 기본 자원
srl_fey_008_fey_charm_fragment,Fey,fey_008,fey_charm_fragment,60,false,Fey 대분류 기본 자원
srl_fey_008_dream_pollen,Fey,fey_008,dream_pollen,55,false,Fey 대분류 기본 자원
srl_fey_008_blood_sample,Fey,fey_008,blood_sample,20,false,범용 보정 후보
srl_fey_008_hide,Fey,fey_008,hide,20,false,범용 보정 후보
srl_fey_008_claw,Fey,fey_008,claw,20,false,범용 보정 후보
srl_fey_009_fey_dust,Fey,fey_009,fey_dust,65,true,Fey 대분류 기본 자원
srl_fey_009_fey_charm_fragment,Fey,fey_009,fey_charm_fragment,60,false,Fey 대분류 기본 자원
srl_fey_009_dream_pollen,Fey,fey_009,dream_pollen,55,false,Fey 대분류 기본 자원
srl_fey_009_blood_sample,Fey,fey_009,blood_sample,20,false,범용 보정 후보
srl_fey_009_hide,Fey,fey_009,hide,20,false,범용 보정 후보
srl_fey_009_claw,Fey,fey_009,claw,20,false,범용 보정 후보
srl_fey_010_fey_dust,Fey,fey_010,fey_dust,65,true,Fey 대분류 기본 자원
srl_fey_010_fey_charm_fragment,Fey,fey_010,fey_charm_fragment,60,false,Fey 대분류 기본 자원
srl_fey_010_dream_pollen,Fey,fey_010,dream_pollen,55,false,Fey 대분류 기본 자원
srl_fey_010_fiendish_blood,Fey,fey_010,fiendish_blood,90,true,악마체 분류
srl_fey_010_soul_ash,Fey,fey_010,soul_ash,83,false,악마체 분류
srl_fey_010_infernal_chain_link,Fey,fey_010,infernal_chain_link,76,false,악마체 분류
srl_fey_010_blood_sample,Fey,fey_010,blood_sample,20,false,범용 보정 후보
srl_fey_010_hide,Fey,fey_010,hide,20,false,범용 보정 후보
srl_fey_010_claw,Fey,fey_010,claw,20,false,범용 보정 후보
srl_fey_011_fey_dust,Fey,fey_011,fey_dust,65,true,Fey 대분류 기본 자원
srl_fey_011_fey_charm_fragment,Fey,fey_011,fey_charm_fragment,60,false,Fey 대분류 기본 자원
srl_fey_011_dream_pollen,Fey,fey_011,dream_pollen,55,false,Fey 대분류 기본 자원
srl_fey_011_blood_sample,Fey,fey_011,blood_sample,20,false,범용 보정 후보
srl_fey_011_hide,Fey,fey_011,hide,20,false,범용 보정 후보
srl_fey_011_claw,Fey,fey_011,claw,20,false,범용 보정 후보
srl_fey_012_fey_dust,Fey,fey_012,fey_dust,65,true,Fey 대분류 기본 자원
srl_fey_012_fey_charm_fragment,Fey,fey_012,fey_charm_fragment,60,false,Fey 대분류 기본 자원
srl_fey_012_dream_pollen,Fey,fey_012,dream_pollen,55,false,Fey 대분류 기본 자원
srl_fey_012_blood_sample,Fey,fey_012,blood_sample,20,false,범용 보정 후보
srl_fey_012_hide,Fey,fey_012,hide,20,false,범용 보정 후보
srl_fey_012_claw,Fey,fey_012,claw,20,false,범용 보정 후보
srl_fey_013_fey_dust,Fey,fey_013,fey_dust,65,true,Fey 대분류 기본 자원
srl_fey_013_fey_charm_fragment,Fey,fey_013,fey_charm_fragment,60,false,Fey 대분류 기본 자원
srl_fey_013_dream_pollen,Fey,fey_013,dream_pollen,55,false,Fey 대분류 기본 자원
srl_fey_013_psychic_tissue,Fey,fey_013,psychic_tissue,90,true,정신/환각 분류
srl_fey_013_brain,Fey,fey_013,brain,83,false,정신/환각 분류
srl_fey_013_blood_sample,Fey,fey_013,blood_sample,20,false,범용 보정 후보
srl_fey_013_hide,Fey,fey_013,hide,20,false,범용 보정 후보
srl_fey_013_claw,Fey,fey_013,claw,20,false,범용 보정 후보
srl_fey_014_fey_dust,Fey,fey_014,fey_dust,65,true,Fey 대분류 기본 자원
srl_fey_014_fey_charm_fragment,Fey,fey_014,fey_charm_fragment,60,false,Fey 대분류 기본 자원
srl_fey_014_dream_pollen,Fey,fey_014,dream_pollen,55,false,Fey 대분류 기본 자원
srl_fey_014_blood_sample,Fey,fey_014,blood_sample,20,false,범용 보정 후보
srl_fey_014_hide,Fey,fey_014,hide,20,false,범용 보정 후보
srl_fey_014_claw,Fey,fey_014,claw,20,false,범용 보정 후보
srl_fey_015_fey_dust,Fey,fey_015,fey_dust,65,true,Fey 대분류 기본 자원
srl_fey_015_fey_charm_fragment,Fey,fey_015,fey_charm_fragment,60,false,Fey 대분류 기본 자원
srl_fey_015_dream_pollen,Fey,fey_015,dream_pollen,55,false,Fey 대분류 기본 자원
srl_fey_015_living_seed,Fey,fey_015,living_seed,90,true,식물/균류 분류
srl_fey_015_animated_root,Fey,fey_015,animated_root,83,false,식물/균류 분류
srl_fey_015_spore_sac,Fey,fey_015,spore_sac,76,false,식물/균류 분류
srl_fey_015_fungal_mycelium,Fey,fey_015,fungal_mycelium,69,false,식물/균류 분류
srl_fey_015_slime_sample,Fey,fey_015,slime_sample,90,true,기생/공생 분류
srl_fey_015_brain,Fey,fey_015,brain,76,false,기생/공생 분류
srl_fey_015_ichor_sample,Fey,fey_015,ichor_sample,69,false,기생/공생 분류
srl_fey_015_scale,Fey,fey_015,scale,83,false,수중 분류
srl_fey_015_blood_sample,Fey,fey_015,blood_sample,20,false,범용 보정 후보
srl_fey_015_hide,Fey,fey_015,hide,20,false,범용 보정 후보
srl_fey_015_claw,Fey,fey_015,claw,20,false,범용 보정 후보
srl_fey_016_fey_dust,Fey,fey_016,fey_dust,65,true,Fey 대분류 기본 자원
srl_fey_016_fey_charm_fragment,Fey,fey_016,fey_charm_fragment,60,false,Fey 대분류 기본 자원
srl_fey_016_dream_pollen,Fey,fey_016,dream_pollen,55,false,Fey 대분류 기본 자원
srl_fey_016_slime_sample,Fey,fey_016,slime_sample,90,true,수중 분류
srl_fey_016_scale,Fey,fey_016,scale,83,false,수중 분류
srl_fey_016_blood_sample,Fey,fey_016,blood_sample,20,false,범용 보정 후보
srl_fey_016_hide,Fey,fey_016,hide,20,false,범용 보정 후보
srl_fey_016_claw,Fey,fey_016,claw,20,false,범용 보정 후보
srl_fey_017_fey_dust,Fey,fey_017,fey_dust,65,true,Fey 대분류 기본 자원
srl_fey_017_fey_charm_fragment,Fey,fey_017,fey_charm_fragment,60,false,Fey 대분류 기본 자원
srl_fey_017_dream_pollen,Fey,fey_017,dream_pollen,55,false,Fey 대분류 기본 자원
srl_fey_017_blood_sample,Fey,fey_017,blood_sample,20,false,범용 보정 후보
srl_fey_017_hide,Fey,fey_017,hide,20,false,범용 보정 후보
srl_fey_017_claw,Fey,fey_017,claw,20,false,범용 보정 후보
srl_fey_018_fey_dust,Fey,fey_018,fey_dust,65,true,Fey 대분류 기본 자원
srl_fey_018_fey_charm_fragment,Fey,fey_018,fey_charm_fragment,60,false,Fey 대분류 기본 자원
srl_fey_018_dream_pollen,Fey,fey_018,dream_pollen,55,false,Fey 대분류 기본 자원
srl_fey_018_blood_sample,Fey,fey_018,blood_sample,20,false,범용 보정 후보
srl_fey_018_hide,Fey,fey_018,hide,20,false,범용 보정 후보
srl_fey_018_claw,Fey,fey_018,claw,20,false,범용 보정 후보
srl_fiend_001_fiendish_blood,Fiend,fiend_001,fiendish_blood,65,true,Fiend 대분류 기본 자원
srl_fiend_001_soul_ash,Fiend,fiend_001,soul_ash,60,false,Fiend 대분류 기본 자원
srl_fiend_001_infernal_chain_link,Fiend,fiend_001,infernal_chain_link,55,false,Fiend 대분류 기본 자원
srl_fiend_001_blood_sample,Fiend,fiend_001,blood_sample,20,false,범용 보정 후보
srl_fiend_001_hide,Fiend,fiend_001,hide,20,false,범용 보정 후보
srl_fiend_001_claw,Fiend,fiend_001,claw,20,false,범용 보정 후보
srl_fiend_002_fiendish_blood,Fiend,fiend_002,fiendish_blood,65,true,Fiend 대분류 기본 자원
srl_fiend_002_soul_ash,Fiend,fiend_002,soul_ash,60,false,Fiend 대분류 기본 자원
srl_fiend_002_infernal_chain_link,Fiend,fiend_002,infernal_chain_link,55,false,Fiend 대분류 기본 자원
srl_fiend_002_fey_dust,Fiend,fiend_002,fey_dust,90,true,요정계 분류
srl_fiend_002_fey_charm_fragment,Fiend,fiend_002,fey_charm_fragment,83,false,요정계 분류
srl_fiend_002_dream_pollen,Fiend,fiend_002,dream_pollen,76,false,요정계 분류
srl_fiend_002_blood_sample,Fiend,fiend_002,blood_sample,20,false,범용 보정 후보
srl_fiend_002_hide,Fiend,fiend_002,hide,20,false,범용 보정 후보
srl_fiend_002_claw,Fiend,fiend_002,claw,20,false,범용 보정 후보
srl_fiend_003_fiendish_blood,Fiend,fiend_003,fiendish_blood,65,true,Fiend 대분류 기본 자원
srl_fiend_003_soul_ash,Fiend,fiend_003,soul_ash,60,false,Fiend 대분류 기본 자원
srl_fiend_003_infernal_chain_link,Fiend,fiend_003,infernal_chain_link,55,false,Fiend 대분류 기본 자원
srl_fiend_003_blood_sample,Fiend,fiend_003,blood_sample,20,false,범용 보정 후보
srl_fiend_003_hide,Fiend,fiend_003,hide,20,false,범용 보정 후보
srl_fiend_003_claw,Fiend,fiend_003,claw,20,false,범용 보정 후보
srl_fiend_004_fiendish_blood,Fiend,fiend_004,fiendish_blood,65,true,Fiend 대분류 기본 자원
srl_fiend_004_soul_ash,Fiend,fiend_004,soul_ash,60,false,Fiend 대분류 기본 자원
srl_fiend_004_infernal_chain_link,Fiend,fiend_004,infernal_chain_link,55,false,Fiend 대분류 기본 자원
srl_fiend_004_fey_dust,Fiend,fiend_004,fey_dust,90,true,요정계 분류
srl_fiend_004_fey_charm_fragment,Fiend,fiend_004,fey_charm_fragment,83,false,요정계 분류
srl_fiend_004_dream_pollen,Fiend,fiend_004,dream_pollen,76,false,요정계 분류
srl_fiend_004_blood_sample,Fiend,fiend_004,blood_sample,20,false,범용 보정 후보
srl_fiend_004_hide,Fiend,fiend_004,hide,20,false,범용 보정 후보
srl_fiend_004_claw,Fiend,fiend_004,claw,20,false,범용 보정 후보
srl_fiend_005_fiendish_blood,Fiend,fiend_005,fiendish_blood,65,true,Fiend 대분류 기본 자원
srl_fiend_005_soul_ash,Fiend,fiend_005,soul_ash,60,false,Fiend 대분류 기본 자원
srl_fiend_005_infernal_chain_link,Fiend,fiend_005,infernal_chain_link,55,false,Fiend 대분류 기본 자원
srl_fiend_005_psychic_tissue,Fiend,fiend_005,psychic_tissue,90,true,정신/환각 분류
srl_fiend_005_brain,Fiend,fiend_005,brain,83,false,정신/환각 분류
srl_fiend_005_blood_sample,Fiend,fiend_005,blood_sample,20,false,범용 보정 후보
srl_fiend_005_hide,Fiend,fiend_005,hide,20,false,범용 보정 후보
srl_fiend_005_claw,Fiend,fiend_005,claw,20,false,범용 보정 후보
srl_fiend_006_fiendish_blood,Fiend,fiend_006,fiendish_blood,65,true,Fiend 대분류 기본 자원
srl_fiend_006_soul_ash,Fiend,fiend_006,soul_ash,60,false,Fiend 대분류 기본 자원
srl_fiend_006_infernal_chain_link,Fiend,fiend_006,infernal_chain_link,55,false,Fiend 대분류 기본 자원
srl_fiend_006_slime_sample,Fiend,fiend_006,slime_sample,90,true,수중 분류
srl_fiend_006_scale,Fiend,fiend_006,scale,83,false,수중 분류
